"","MSNDATE","PeriodOfDay","Year","TGTCOUNTRY","TGTLATDD_DDD_WGS84","TGTLONDDD_DDD_WGS84","VALID_AIRCRAFT_ROOT","WEAPONTYPEWEIGHT","TIMEONTARGET","TargetType"
"6728","1972-11-23","Unknown",1972,"NORTH VIETNAM",18.5833,105.7332,"B-52",1000,2048,"UNKNOWN\UNIDENTIFIED"
"6729","1972-11-23","Unknown",1972,"NORTH VIETNAM",18.5833,105.7332,"B-52",500,2048,"UNKNOWN\UNIDENTIFIED"
"6730","1972-11-23","Unknown",1972,"NORTH VIETNAM",18.5833,105.7332,"B-52",799,2048,"UNKNOWN\UNIDENTIFIED"
"6731","1972-11-24","Unknown",1972,"NORTH VIETNAM",17.0833,106.5,"B-52",500,113,"UNKNOWN\UNIDENTIFIED"
"6732","1972-11-24","Unknown",1972,"NORTH VIETNAM",17.5833,106.3167,"B-52",799,218,"UNKNOWN\UNIDENTIFIED"
"6733","1972-11-24","Unknown",1972,"NORTH VIETNAM",17.2332,106.6333,"B-52",500,259,"UNKNOWN\UNIDENTIFIED"
"6734","1972-11-24","Unknown",1972,"NORTH VIETNAM",17.2332,106.6333,"B-52",799,259,"UNKNOWN\UNIDENTIFIED"
"6735","1972-11-24","Unknown",1972,"NORTH VIETNAM",17.3833,106.5833,"B-52",799,502,"UNKNOWN\UNIDENTIFIED"
"6736","1972-11-24","Unknown",1972,"NORTH VIETNAM",17.3833,106.5999,"B-52",500,639,"UNKNOWN\UNIDENTIFIED"
"6737","1972-11-24","Unknown",1972,"NORTH VIETNAM",17.3833,106.5833,"B-52",799,801,"UNKNOWN\UNIDENTIFIED"
"6738","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.2166,105.4331,"B-52",500,2031,"UNKNOWN\UNIDENTIFIED"
"6739","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.2166,105.4331,"B-52",799,2031,"UNKNOWN\UNIDENTIFIED"
"6740","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.2,105.45,"B-52",500,2034,"UNKNOWN\UNIDENTIFIED"
"6741","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.2,105.45,"B-52",799,2034,"UNKNOWN\UNIDENTIFIED"
"6742","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.2,105.45,"B-52",500,2037,"UNKNOWN\UNIDENTIFIED"
"6743","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.2,105.45,"B-52",799,2037,"UNKNOWN\UNIDENTIFIED"
"6744","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.1165,105.3167,"B-52",500,2038,"UNKNOWN\UNIDENTIFIED"
"6745","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.1165,105.3167,"B-52",799,2038,"UNKNOWN\UNIDENTIFIED"
"6746","1972-11-24","Unknown",1972,"SOUTH VIETNAM",13.7998,107.6831,"B-52",500,2211,"UNKNOWN\UNIDENTIFIED"
"6747","1972-11-24","Unknown",1972,"SOUTH VIETNAM",13.7998,107.6831,"B-52",799,2211,"UNKNOWN\UNIDENTIFIED"
"6748","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.1165,105.3499,"B-52",500,2040,"UNKNOWN\UNIDENTIFIED"
"6749","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.1165,105.3499,"B-52",799,2040,"UNKNOWN\UNIDENTIFIED"
"6750","1972-11-24","Unknown",1972,"SOUTH VIETNAM",13.7998,107.6831,"B-52",500,2221,"UNKNOWN\UNIDENTIFIED"
"6751","1972-11-24","Unknown",1972,"SOUTH VIETNAM",13.7998,107.6831,"B-52",799,2221,"UNKNOWN\UNIDENTIFIED"
"6752","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.1165,105.3333,"B-52",500,2042,"UNKNOWN\UNIDENTIFIED"
"6753","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.1165,105.3333,"B-52",799,2042,"UNKNOWN\UNIDENTIFIED"
"6754","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.0332,104.8999,"B-52",500,2044,"UNKNOWN\UNIDENTIFIED"
"6755","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.0332,104.8999,"B-52",799,2044,"UNKNOWN\UNIDENTIFIED"
"6756","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.0332,104.8999,"B-52",500,2049,"UNKNOWN\UNIDENTIFIED"
"6757","1972-11-24","Unknown",1972,"NORTH VIETNAM",19.0332,104.8999,"B-52",799,2049,"UNKNOWN\UNIDENTIFIED"
"6758","1972-11-24","Unknown",1972,"NORTH VIETNAM",19,104.9666,"B-52",500,2051,"UNKNOWN\UNIDENTIFIED"
"6759","1972-11-24","Unknown",1972,"NORTH VIETNAM",19,104.9666,"B-52",799,2051,"UNKNOWN\UNIDENTIFIED"
"6760","1972-11-25","Unknown",1972,"NORTH VIETNAM",17.6165,106.4666,"B-52",799,134,"UNKNOWN\UNIDENTIFIED"
"6761","1972-11-25","Unknown",1972,"NORTH VIETNAM",17.2666,106.6665,"B-52",500,340,"UNKNOWN\UNIDENTIFIED"
"6762","1972-11-25","Unknown",1972,"NORTH VIETNAM",17.25,106.6665,"B-52",500,421,"UNKNOWN\UNIDENTIFIED"
"6763","1972-11-25","Unknown",1972,"NORTH VIETNAM",17.25,106.6665,"B-52",799,421,"UNKNOWN\UNIDENTIFIED"
"6764","1972-11-25","Unknown",1972,"NORTH VIETNAM",17.0166,106.9165,"B-52",799,501,"UNKNOWN\UNIDENTIFIED"
"6765","1972-11-25","Unknown",1972,"SOUTH VIETNAM",14.7666,108.8499,"B-52",799,531,"UNKNOWN\UNIDENTIFIED"
"6766","1972-11-25","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",799,804,"UNKNOWN\UNIDENTIFIED"
"6767","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.2,105.4165,"B-52",500,2116,"UNKNOWN\UNIDENTIFIED"
"6768","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.2,105.4165,"B-52",799,2116,"UNKNOWN\UNIDENTIFIED"
"6769","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1831,105.4165,"B-52",500,2117,"UNKNOWN\UNIDENTIFIED"
"6770","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1831,105.4165,"B-52",799,2117,"UNKNOWN\UNIDENTIFIED"
"6771","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1665,105.3999,"B-52",500,2121,"UNKNOWN\UNIDENTIFIED"
"6772","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1665,105.3999,"B-52",799,2121,"UNKNOWN\UNIDENTIFIED"
"6773","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1831,105.4165,"B-52",500,2122,"UNKNOWN\UNIDENTIFIED"
"6774","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1831,105.4165,"B-52",799,2122,"UNKNOWN\UNIDENTIFIED"
"6775","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1831,105.3999,"B-52",500,2125,"UNKNOWN\UNIDENTIFIED"
"6776","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1831,105.3999,"B-52",799,2125,"UNKNOWN\UNIDENTIFIED"
"6777","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1831,105.4165,"B-52",500,2128,"UNKNOWN\UNIDENTIFIED"
"6778","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1831,105.4165,"B-52",799,2128,"UNKNOWN\UNIDENTIFIED"
"6779","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1665,105.3999,"B-52",500,2130,"UNKNOWN\UNIDENTIFIED"
"6780","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1665,105.3999,"B-52",799,2130,"UNKNOWN\UNIDENTIFIED"
"6781","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1499,105.2332,"B-52",500,2132,"UNKNOWN\UNIDENTIFIED"
"6782","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.1499,105.2332,"B-52",799,2132,"UNKNOWN\UNIDENTIFIED"
"6783","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.2,105.3833,"B-52",500,2134,"UNKNOWN\UNIDENTIFIED"
"6784","1972-11-25","Unknown",1972,"NORTH VIETNAM",19.2,105.3833,"B-52",799,2134,"UNKNOWN\UNIDENTIFIED"
"6785","1972-11-26","Unknown",1972,"NORTH VIETNAM",17.2166,106.7,"B-52",500,300,"UNKNOWN\UNIDENTIFIED"
"6786","1972-11-26","Unknown",1972,"NORTH VIETNAM",17.4832,106.4832,"B-52",500,340,"UNKNOWN\UNIDENTIFIED"
"6787","1972-11-26","Unknown",1972,"NORTH VIETNAM",17.3499,106.6333,"B-52",799,502,"UNKNOWN\UNIDENTIFIED"
"6788","1972-11-26","Unknown",1972,"NORTH VIETNAM",17.3833,106.6499,"B-52",799,722,"UNKNOWN\UNIDENTIFIED"
"6789","1972-11-26","Unknown",1972,"NORTH VIETNAM",17.4331,106.5498,"B-52",799,842,"UNKNOWN\UNIDENTIFIED"
"6790","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.4165,104.1333,"B-52",500,2014,"UNKNOWN\UNIDENTIFIED"
"6791","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.4165,104.1333,"B-52",799,2014,"UNKNOWN\UNIDENTIFIED"
"6792","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.4165,104.1333,"B-52",500,2015,"UNKNOWN\UNIDENTIFIED"
"6793","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.4165,104.1333,"B-52",799,2015,"UNKNOWN\UNIDENTIFIED"
"6794","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.4331,104.1333,"B-52",500,2015,"UNKNOWN\UNIDENTIFIED"
"6795","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.4331,104.1333,"B-52",799,2015,"UNKNOWN\UNIDENTIFIED"
"6796","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3999,104.1665,"B-52",500,2020,"UNKNOWN\UNIDENTIFIED"
"6797","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3999,104.1665,"B-52",799,2020,"UNKNOWN\UNIDENTIFIED"
"6798","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3999,104.1665,"B-52",500,2022,"UNKNOWN\UNIDENTIFIED"
"6799","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3999,104.1665,"B-52",799,2022,"UNKNOWN\UNIDENTIFIED"
"6800","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3833,104.1831,"B-52",500,2024,"UNKNOWN\UNIDENTIFIED"
"6801","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3833,104.1831,"B-52",799,2024,"UNKNOWN\UNIDENTIFIED"
"6802","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3833,104.2,"B-52",500,2028,"UNKNOWN\UNIDENTIFIED"
"6803","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3833,104.2,"B-52",799,2028,"UNKNOWN\UNIDENTIFIED"
"6804","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3665,104.2332,"B-52",500,2028,"UNKNOWN\UNIDENTIFIED"
"6805","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3665,104.2332,"B-52",799,2028,"UNKNOWN\UNIDENTIFIED"
"6806","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3665,104.2166,"B-52",500,2032,"UNKNOWN\UNIDENTIFIED"
"6807","1972-11-26","Unknown",1972,"NORTH VIETNAM",19.3665,104.2166,"B-52",799,2032,"UNKNOWN\UNIDENTIFIED"
"6808","1972-11-27","Unknown",1972,"NORTH VIETNAM",17.0833,106.8333,"B-52",500,300,"UNKNOWN\UNIDENTIFIED"
"6809","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.5999,105.7166,"B-52",500,2055,"UNKNOWN\UNIDENTIFIED"
"6810","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.5999,105.7166,"B-52",799,2055,"UNKNOWN\UNIDENTIFIED"
"6811","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.7832,105.3333,"B-52",500,2056,"UNKNOWN\UNIDENTIFIED"
"6812","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.7832,105.3333,"B-52",799,2056,"UNKNOWN\UNIDENTIFIED"
"6813","1972-11-27","Unknown",1972,"NORTH VIETNAM",19.1499,105.3833,"B-52",500,2056,"UNKNOWN\UNIDENTIFIED"
"6814","1972-11-27","Unknown",1972,"NORTH VIETNAM",19.1499,105.3833,"B-52",799,2056,"UNKNOWN\UNIDENTIFIED"
"6815","1972-11-27","Unknown",1972,"NORTH VIETNAM",19.1499,105.3999,"B-52",500,2057,"UNKNOWN\UNIDENTIFIED"
"6816","1972-11-27","Unknown",1972,"NORTH VIETNAM",19.1499,105.3999,"B-52",799,2057,"UNKNOWN\UNIDENTIFIED"
"6817","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.5999,105.7332,"B-52",500,2058,"UNKNOWN\UNIDENTIFIED"
"6818","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.5999,105.7332,"B-52",799,2058,"UNKNOWN\UNIDENTIFIED"
"6819","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.7832,105.3333,"B-52",500,2058,"UNKNOWN\UNIDENTIFIED"
"6820","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.7832,105.3333,"B-52",799,2058,"UNKNOWN\UNIDENTIFIED"
"6821","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.7832,105.3499,"B-52",500,2100,"UNKNOWN\UNIDENTIFIED"
"6822","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.7832,105.3499,"B-52",799,2100,"UNKNOWN\UNIDENTIFIED"
"6823","1972-11-27","Unknown",1972,"NORTH VIETNAM",19.1333,105.3999,"B-52",500,2100,"UNKNOWN\UNIDENTIFIED"
"6824","1972-11-27","Unknown",1972,"NORTH VIETNAM",19.1333,105.3999,"B-52",799,2100,"UNKNOWN\UNIDENTIFIED"
"6825","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.6165,105.7332,"B-52",500,2100,"UNKNOWN\UNIDENTIFIED"
"6826","1972-11-27","Unknown",1972,"NORTH VIETNAM",18.6165,105.7332,"B-52",799,2100,"UNKNOWN\UNIDENTIFIED"
"6827","1972-11-28","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",500,259,"UNKNOWN\UNIDENTIFIED"
"6828","1972-11-28","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",799,259,"UNKNOWN\UNIDENTIFIED"
"6829","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.1165,105.7166,"B-52",500,2126,"UNKNOWN\UNIDENTIFIED"
"6830","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.1165,105.7166,"B-52",799,2126,"UNKNOWN\UNIDENTIFIED"
"6831","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.1165,105.7166,"B-52",500,2130,"UNKNOWN\UNIDENTIFIED"
"6832","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.1165,105.7166,"B-52",799,2130,"UNKNOWN\UNIDENTIFIED"
"6833","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.1165,105.7166,"B-52",500,2132,"UNKNOWN\UNIDENTIFIED"
"6834","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.1165,105.7166,"B-52",799,2132,"UNKNOWN\UNIDENTIFIED"
"6835","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.3999,105.6831,"B-52",500,2135,"UNKNOWN\UNIDENTIFIED"
"6836","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.3999,105.6831,"B-52",799,2135,"UNKNOWN\UNIDENTIFIED"
"6837","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.3999,105.6831,"B-52",500,2136,"UNKNOWN\UNIDENTIFIED"
"6838","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.3999,105.6831,"B-52",799,2136,"UNKNOWN\UNIDENTIFIED"
"6839","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.3999,105.7,"B-52",500,2138,"UNKNOWN\UNIDENTIFIED"
"6840","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.3999,105.7,"B-52",799,2138,"UNKNOWN\UNIDENTIFIED"
"6841","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.4165,105.6665,"B-52",500,2137,"UNKNOWN\UNIDENTIFIED"
"6842","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.4165,105.6665,"B-52",799,2137,"UNKNOWN\UNIDENTIFIED"
"6843","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.4165,105.6831,"B-52",500,2144,"UNKNOWN\UNIDENTIFIED"
"6844","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.4165,105.6831,"B-52",799,2144,"UNKNOWN\UNIDENTIFIED"
"6845","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.4165,105.6665,"B-52",500,2151,"UNKNOWN\UNIDENTIFIED"
"6846","1972-11-28","Unknown",1972,"NORTH VIETNAM",18.4165,105.6665,"B-52",799,2151,"UNKNOWN\UNIDENTIFIED"
"6847","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.8999,106.6499,"B-52",799,136,"UNKNOWN\UNIDENTIFIED"
"6848","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.0667,106.5332,"B-52",799,218,"UNKNOWN\UNIDENTIFIED"
"6849","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.4666,106.5833,"B-52",500,259,"UNKNOWN\UNIDENTIFIED"
"6850","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.4666,106.5833,"B-52",799,259,"UNKNOWN\UNIDENTIFIED"
"6851","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.9165,106.6499,"B-52",500,341,"UNKNOWN\UNIDENTIFIED"
"6852","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.8999,106.6665,"B-52",799,503,"UNKNOWN\UNIDENTIFIED"
"6853","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.3167,106.2,"B-52",500,639,"UNKNOWN\UNIDENTIFIED"
"6854","1972-11-29","Unknown",1972,"SOUTH VIETNAM",14.3499,108.9331,"B-52",500,721,"UNKNOWN\UNIDENTIFIED"
"6855","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.9165,106.6499,"B-52",799,720,"UNKNOWN\UNIDENTIFIED"
"6856","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.8999,105.8333,"B-52",799,801,"UNKNOWN\UNIDENTIFIED"
"6857","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.9331,106.6665,"B-52",799,1230,"UNKNOWN\UNIDENTIFIED"
"6858","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.9331,106.9165,"B-52",500,2127,"UNKNOWN\UNIDENTIFIED"
"6859","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.9331,106.9165,"B-52",799,2127,"UNKNOWN\UNIDENTIFIED"
"6860","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.9165,106.6665,"B-52",500,2140,"UNKNOWN\UNIDENTIFIED"
"6861","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.9165,106.6665,"B-52",799,2140,"UNKNOWN\UNIDENTIFIED"
"6862","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.8999,106.6499,"B-52",500,2156,"UNKNOWN\UNIDENTIFIED"
"6863","1972-11-29","Unknown",1972,"NORTH VIETNAM",16.8999,106.6499,"B-52",799,2156,"UNKNOWN\UNIDENTIFIED"
"6864","1972-11-29","Unknown",1972,"SOUTH VIETNAM",11.4331,106.3665,"B-52",500,2236,"UNKNOWN\UNIDENTIFIED"
"6865","1972-11-29","Unknown",1972,"SOUTH VIETNAM",11.4331,106.3665,"B-52",799,2236,"UNKNOWN\UNIDENTIFIED"
"6866","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.45,106.45,"B-52",500,NA,"UNKNOWN\UNIDENTIFIED"
"6867","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.45,106.45,"B-52",799,NA,"UNKNOWN\UNIDENTIFIED"
"6868","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.45,106.45,"B-52",500,NA,"UNKNOWN\UNIDENTIFIED"
"6869","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.45,106.45,"B-52",799,NA,"UNKNOWN\UNIDENTIFIED"
"6870","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.6665,106.2666,"B-52",500,NA,"UNKNOWN\UNIDENTIFIED"
"6871","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.6665,106.2666,"B-52",799,NA,"UNKNOWN\UNIDENTIFIED"
"6872","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.6665,106.2666,"B-52",500,NA,"UNKNOWN\UNIDENTIFIED"
"6873","1972-11-29","Unknown",1972,"NORTH VIETNAM",17.6665,106.2666,"B-52",799,NA,"UNKNOWN\UNIDENTIFIED"
"6874","1972-11-30","Unknown",1972,"NORTH VIETNAM",16.9666,106.95,"B-52",799,137,"UNKNOWN\UNIDENTIFIED"
"6875","1972-11-30","Unknown",1972,"NORTH VIETNAM",17.0332,106.8833,"B-52",799,541,"UNKNOWN\UNIDENTIFIED"
"6876","1972-11-30","Unknown",1972,"NORTH VIETNAM",17.0332,106.8833,"B-52",500,639,"UNKNOWN\UNIDENTIFIED"
"6877","1972-11-30","Unknown",1972,"NORTH VIETNAM",17.9666,106.2166,"B-52",799,1230,"UNKNOWN\UNIDENTIFIED"
"6878","1972-11-30","Unknown",1972,"NORTH VIETNAM",17.4666,106.5999,"B-52",500,1408,"UNKNOWN\UNIDENTIFIED"
"6879","1972-11-30","Unknown",1972,"NORTH VIETNAM",16.9165,106.8333,"B-52",500,2145,"UNKNOWN\UNIDENTIFIED"
"6880","1972-11-30","Unknown",1972,"NORTH VIETNAM",16.9165,106.8333,"B-52",799,2145,"UNKNOWN\UNIDENTIFIED"
"6881","1972-11-30","Unknown",1972,"NORTH VIETNAM",18.0166,105.8167,"B-52",500,2154,"UNKNOWN\UNIDENTIFIED"
"6882","1972-11-30","Unknown",1972,"NORTH VIETNAM",18.0166,105.8167,"B-52",799,2154,"UNKNOWN\UNIDENTIFIED"
"6883","1972-11-30","Unknown",1972,"NORTH VIETNAM",18.0166,105.8333,"B-52",500,2204,"UNKNOWN\UNIDENTIFIED"
"6884","1972-11-30","Unknown",1972,"NORTH VIETNAM",18.0166,105.8333,"B-52",799,2204,"UNKNOWN\UNIDENTIFIED"
"6885","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.45,106.6165,"B-52",799,138,"UNKNOWN\UNIDENTIFIED"
"6886","1972-12-01","Unknown",1972,"NORTH VIETNAM",16.9832,106.8665,"B-52",500,240,"UNKNOWN\UNIDENTIFIED"
"6887","1972-12-01","Unknown",1972,"NORTH VIETNAM",16.9832,106.8665,"B-52",799,240,"UNKNOWN\UNIDENTIFIED"
"6888","1972-12-01","Unknown",1972,"SOUTH VIETNAM",11.0833,106.3665,"B-52",500,346,"UNKNOWN\UNIDENTIFIED"
"6889","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.3333,106.5833,"B-52",500,338,"UNKNOWN\UNIDENTIFIED"
"6890","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.0166,106.8665,"B-52",799,502,"UNKNOWN\UNIDENTIFIED"
"6891","1972-12-01","Unknown",1972,"SOUTH VIETNAM",13.75,107.6499,"B-52",500,626,"UNKNOWN\UNIDENTIFIED"
"6892","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.4666,106.5999,"B-52",500,703,"UNKNOWN\UNIDENTIFIED"
"6893","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.0166,106.8665,"B-52",799,1049,"UNKNOWN\UNIDENTIFIED"
"6894","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.2332,106.6665,"B-52",500,1212,"UNKNOWN\UNIDENTIFIED"
"6895","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.2332,106.6665,"B-52",799,1212,"UNKNOWN\UNIDENTIFIED"
"6896","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.5667,106.2998,"B-52",500,1332,"UNKNOWN\UNIDENTIFIED"
"6897","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.5667,106.2998,"B-52",799,1332,"UNKNOWN\UNIDENTIFIED"
"6898","1972-12-01","Unknown",1972,"NORTH VIETNAM",17.1831,106.9165,"B-52",799,1415,"UNKNOWN\UNIDENTIFIED"
"6899","1972-12-02","Unknown",1972,"NORTH VIETNAM",16.9832,106.8665,"B-52",799,217,"UNKNOWN\UNIDENTIFIED"
"6900","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.0166,106.8833,"B-52",500,259,"UNKNOWN\UNIDENTIFIED"
"6901","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.0332,106.5667,"B-52",500,1031,"UNKNOWN\UNIDENTIFIED"
"6902","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.0332,106.5667,"B-52",799,1031,"UNKNOWN\UNIDENTIFIED"
"6903","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.1831,106.7332,"B-52",500,1152,"UNKNOWN\UNIDENTIFIED"
"6904","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.1831,106.7332,"B-52",799,1152,"UNKNOWN\UNIDENTIFIED"
"6905","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.1831,106.7332,"B-52",500,1558,"UNKNOWN\UNIDENTIFIED"
"6906","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.1831,106.7332,"B-52",799,1558,"UNKNOWN\UNIDENTIFIED"
"6907","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.45,106.45,"B-52",500,1720,"UNKNOWN\UNIDENTIFIED"
"6908","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.45,106.45,"B-52",799,1720,"UNKNOWN\UNIDENTIFIED"
"6909","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.45,106.45,"B-52",500,1924,"UNKNOWN\UNIDENTIFIED"
"6910","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.45,106.45,"B-52",799,1924,"UNKNOWN\UNIDENTIFIED"
"6911","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.6665,106.2666,"B-52",500,2207,"UNKNOWN\UNIDENTIFIED"
"6912","1972-12-02","Unknown",1972,"NORTH VIETNAM",17.6665,106.2666,"B-52",799,2207,"UNKNOWN\UNIDENTIFIED"
"6913","1972-12-03","Unknown",1972,"NORTH VIETNAM",17,106.8833,"B-52",500,57,"UNKNOWN\UNIDENTIFIED"
"6914","1972-12-03","Unknown",1972,"NORTH VIETNAM",17.0166,106.8999,"B-52",799,137,"UNKNOWN\UNIDENTIFIED"
"6915","1972-12-03","Unknown",1972,"NORTH VIETNAM",17.4331,106.5498,"B-52",500,258,"UNKNOWN\UNIDENTIFIED"
"6916","1972-12-03","Unknown",1972,"NORTH VIETNAM",17.4331,106.5498,"B-52",799,258,"UNKNOWN\UNIDENTIFIED"
"6917","1972-12-03","Unknown",1972,"NORTH VIETNAM",17.0498,106.8665,"B-52",500,624,"UNKNOWN\UNIDENTIFIED"
"6918","1972-12-03","Unknown",1972,"NORTH VIETNAM",17.0498,106.8665,"B-52",799,624,"UNKNOWN\UNIDENTIFIED"
"6919","1972-12-04","Unknown",1972,"NORTH VIETNAM",17.0166,106.8665,"B-52",500,13,"UNKNOWN\UNIDENTIFIED"
"6920","1972-12-04","Unknown",1972,"NORTH VIETNAM",17.0166,106.8665,"B-52",799,13,"UNKNOWN\UNIDENTIFIED"
"6921","1972-12-04","Unknown",1972,"SOUTH VIETNAM",11.1831,106.7998,"B-52",500,103,"UNKNOWN\UNIDENTIFIED"
